"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_FEMALE","COUNT_1PLUS_CUMULATIVE_FEMALE","COUNT_ADDITIONAL_CUMULATIVE_FEMALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_FEMALE","PERC_FULLY_FEMALE","PERC_1PLUS_FEMALE","PERC_ADDITIONAL_FEMALE","PERC_BIVALENT_ADDITIONAL_FEMALE","COUNT_FULLY_CUMULATIVE_MALE","COUNT_1PLUS_CUMULATIVE_MALE","COUNT_ADDITIONAL_CUMULATIVE_MALE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_MALE","PERC_FULLY_MALE","PERC_1PLUS_MALE","PERC_ADDITIONAL_MALE","PERC_BIVALENT_ADDITIONAL_MALE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2022-09-16,6649511,7416769,3352125,94953,79.76,88.96,40.21,1.14,"3487239",3862724,"1836990","50554",80.01,88.63,42.15,1.16,3117927,3501258,"1499296","44298",78.37,88.01,37.69,1.11,"2340","2839","921","10","42005","49948","14918","91"
2022-09-17,6650310,7417459,3352401,102157,79.77,88.97,40.21,1.23,"3487667",3863084,"1837113","54541",80.02,88.64,42.15,1.25,3118298,3501588,"1499447","47511",78.38,88.01,37.69,1.19,"2340","2839","921","11","42005","49948","14920","94"
2022-09-18,6650694,7417895,3352480,106639,79.77,88.98,40.21,1.28,"3487888",3863316,"1837152","57024",80.03,88.64,42.15,1.31,3118461,3501792,"1499487","49506",78.38,88.02,37.69,1.24,"2340","2839","921","11","42005","49948","14920","98"
2022-09-19,6651853,7419162,3352712,120182,79.79,88.99,40.22,1.44,"3488475",3863983,"1837280","64247",80.04,88.66,42.16,1.47,3119030,3502391,"1499591","55809",78.4,88.03,37.69,1.4,"2340","2839","921","11","42008","49949","14920","115"
2022-09-20,6653008,7420377,3352939,133122,79.8,89.01,40.22,1.6,"3489098",3864622,"1837393","71233",80.05,88.67,42.16,1.63,3119560,3502966,"1499704","61743",78.41,88.05,37.7,1.55,"2340","2839","921","12","42010","49950","14921","134"
2022-09-21,6654250,7421738,3353217,147590,79.82,89.02,40.22,1.77,"3489725",3865329,"1837529","79080",80.07,88.69,42.16,1.81,3120172,3503616,"1499846","68342",78.43,88.07,37.7,1.72,"2340","2839","921","13","42013","49954","14921","155"
2022-09-22,6655446,7422966,3353388,160378,79.83,89.04,40.22,1.92,"3490386",3865973,"1837616","86201",80.08,88.7,42.16,1.98,3120705,3504200,"1499930","73995",78.44,88.08,37.7,1.86,"2340","2839","921","13","42015","49954","14921","169"
2022-09-23,6656889,7424381,3353643,177088,79.85,89.06,40.23,2.12,"3491176",3866722,"1837753","95757",80.1,88.72,42.17,2.2,3121353,3504861,"1500045","81126",78.46,88.1,37.7,2.04,"2340","2840","921","15","42020","49958","14924","190"
2022-09-24,6657660,7425067,3353913,184763,79.86,89.06,40.23,2.22,"3491557",3867091,"1837882","100054",80.11,88.73,42.17,2.3,3121743,3505178,"1500186","84497",78.47,88.1,37.71,2.12,"2340","2840","921","15","42020","49958","14924","197"
2022-09-25,6658036,7425461,3353985,189397,79.86,89.07,40.23,2.27,"3491758",3867303,"1837922","102688",80.12,88.73,42.17,2.36,3121917,3505360,"1500218","86495",78.47,88.11,37.71,2.17,"2341","2840","921","16","42020","49958","14924","198"
2022-09-26,6659208,7426705,3354271,204223,79.88,89.08,40.23,2.45,"3492387",3867971,"1838064","110876",80.13,88.75,42.17,2.54,3122458,3505935,"1500362","93124",78.48,88.12,37.71,2.34,"2341","2840","921","16","42022","49959","14924","207"
2022-09-27,6660470,7427972,3354548,217983,79.89,89.1,40.24,2.61,"3493054",3868652,"1838210","118426",80.15,88.76,42.18,2.72,3123053,3506519,"1500491","99316",78.5,88.14,37.72,2.5,"2341","2840","921","16","42022","49961","14926","225"
2022-09-28,6661715,7429233,3354746,232908,79.91,89.11,40.24,2.79,"3493732",3869303,"1838313","126553",80.16,88.78,42.18,2.9,3123619,3507128,"1500586","106097",78.51,88.15,37.72,2.67,"2341","2841","921","18","42023","49961","14926","240"
2022-09-29,6662945,7430587,3354927,247591,79.92,89.13,40.24,2.97,"3494416",3870032,"1838396","134739",80.18,88.8,42.18,3.09,3124165,3507750,"1500684","112572",78.53,88.17,37.72,2.83,"2341","2841","921","19","42023","49964","14926","261"
2022-09-30,6664398,7431914,3355118,263790,79.94,89.15,40.24,3.16,"3495222",3870743,"1838492","144070",80.2,88.81,42.18,3.31,3124810,3508364,"1500778","119423",78.54,88.18,37.72,3,"2341","2841","921","19","42025","49966","14927","278"
2022-10-01,6665011,7432511,3355260,271035,79.95,89.15,40.25,3.25,"3495552",3871056,"1838574","148131",80.2,88.82,42.18,3.4,3125093,3508648,"1500837","122601",78.55,88.19,37.72,3.08,"2341","2841","921","20","42025","49966","14928","283"
2022-10-02,6665397,7432904,3355315,275369,79.95,89.16,40.25,3.3,"3495750",3871279,"1838604","150539",80.21,88.82,42.19,3.45,3125281,3508817,"1500862","124524",78.56,88.2,37.72,3.13,"2341","2841","921","20","42025","49967","14928","286"
