"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_0_4","COUNT_1PLUS_CUMULATIVE_0_4","COUNT_ADDITIONAL_CUMULATIVE_0_4","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_0_4","PERC_FULLY_0_4","PERC_1PLUS_0_4","PERC_ADDITIONAL_0_4","PERC_BIVALENT_ADDITIONAL_0_4","COUNT_FULLY_CUMULATIVE_5_12","COUNT_1PLUS_CUMULATIVE_5_12","COUNT_ADDITIONAL_CUMULATIVE_5_12","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_5_12","PERC_FULLY_5_12","PERC_1PLUS_5_12","PERC_ADDITIONAL_5_12","PERC_BIVALENT_ADDITIONAL_5_12","COUNT_FULLY_CUMULATIVE_13_17","COUNT_1PLUS_CUMULATIVE_13_17","COUNT_ADDITIONAL_CUMULATIVE_13_17","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_13_17","PERC_FULLY_13_17","PERC_1PLUS_13_17","PERC_ADDITIONAL_13_17","PERC_BIVALENT_ADDITIONAL_13_17","COUNT_FULLY_CUMULATIVE_18_24","COUNT_1PLUS_CUMULATIVE_18_24","COUNT_ADDITIONAL_CUMULATIVE_18_24","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_18_24","PERC_FULLY_18_24","PERC_1PLUS_18_24","PERC_ADDITIONAL_18_24","PERC_BIVALENT_ADDITIONAL_18_24","COUNT_FULLY_CUMULATIVE_25_34","COUNT_1PLUS_CUMULATIVE_25_34","COUNT_ADDITIONAL_CUMULATIVE_25_34","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_25_34","PERC_FULLY_25_34","PERC_1PLUS_25_34","PERC_ADDITIONAL_25_34","PERC_BIVALENT_ADDITIONAL_25_34","COUNT_FULLY_CUMULATIVE_35_44","COUNT_1PLUS_CUMULATIVE_35_44","COUNT_ADDITIONAL_CUMULATIVE_35_44","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_35_44","PERC_FULLY_35_44","PERC_1PLUS_35_44","PERC_ADDITIONAL_35_44","PERC_BIVALENT_ADDITIONAL_35_44","COUNT_FULLY_CUMULATIVE_45_54","COUNT_1PLUS_CUMULATIVE_45_54","COUNT_ADDITIONAL_CUMULATIVE_45_54","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_45_54","PERC_FULLY_45_54","PERC_1PLUS_45_54","PERC_ADDITIONAL_45_54","PERC_BIVALENT_ADDITIONAL_45_54","COUNT_FULLY_CUMULATIVE_55_64","COUNT_1PLUS_CUMULATIVE_55_64","COUNT_ADDITIONAL_CUMULATIVE_55_64","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_55_64","PERC_FULLY_55_64","PERC_1PLUS_55_64","PERC_ADDITIONAL_55_64","PERC_BIVALENT_ADDITIONAL_55_64","COUNT_FULLY_CUMULATIVE_65_74","COUNT_1PLUS_CUMULATIVE_65_74","COUNT_ADDITIONAL_CUMULATIVE_65_74","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_65_74","PERC_FULLY_65_74","PERC_1PLUS_65_74","PERC_ADDITIONAL_65_74","PERC_BIVALENT_ADDITIONAL_65_74","COUNT_FULLY_CUMULATIVE_75up","COUNT_1PLUS_CUMULATIVE_75up","COUNT_ADDITIONAL_CUMULATIVE_75up","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_75up","PERC_FULLY_75up","PERC_1PLUS_75up","PERC_ADDITIONAL_75up","PERC_BIVALENT_ADDITIONAL_75up"
2021-07-20,4618549,4977638,49358,55.4,59.71,0.59,0,"33","111","<10","<10",0.01,0.02,0,0,"24248","31976","68","<10",3.24,4.28,0.01,0,"162567","198104","474","11",37.56,45.77,0.11,0,"378251","426215","2452","41",53.68,60.48,0.35,0.01,"848436",920093,"6080","63",57.18,62.01,0.41,0,"755634",814435,"6284","30",66.46,71.64,0.55,0,"730002",778872,"7697","24",71.01,75.76,0.75,0,"766943",809666,"9575","21",76.78,81.05,0.96,0,"574025","600492","9356","16",79.86,83.54,1.3,0,"378410","397674","7372","<10",67.38,70.81,1.31,0
2021-07-21,4628466,4988719,49530,55.52,59.84,0.59,0,"33","111","<10","<10",0.01,0.02,0,0,"24518","32285","71","<10",3.28,4.32,0.01,0,"163877","199468","477","11",37.86,46.08,0.11,0,"379577","427873","2461","41",53.87,60.72,0.35,0.01,"850288",922130,"6111","63",57.31,62.15,0.41,0,"757245",816268,"6319","30",66.61,71.8,0.56,0,"731448",780418,"7721","24",71.15,75.91,0.75,0,"768096",810930,"9606","21",76.89,81.18,0.96,0,"574621","601158","9379","16",79.94,83.63,1.3,0,"378763","398078","7385","<10",67.44,70.88,1.31,0
2021-07-22,4638185,5000480,49715,55.63,59.98,0.6,0,"33","111","<10","<10",0.01,0.02,0,0,"24822","32656","74","<10",3.32,4.37,0.01,0,"165281","200970","478","11",38.18,46.43,0.11,0,"380883","429554","2473","41",54.05,60.96,0.35,0.01,"852036",924246,"6136","63",57.43,62.29,0.41,0,"758825",818251,"6351","30",66.74,71.97,0.56,0,"732754",782003,"7758","24",71.27,76.06,0.75,0,"769207",812288,"9638","21",77,81.32,0.96,0,"575210","601886","9409","16",80.02,83.74,1.31,0,"379134","398515","7398","<10",67.51,70.96,1.32,0
2021-07-23,4648244,5012785,49882,55.76,60.13,0.6,0,"33","111","<10","<10",0.01,0.02,0,0,"25151","33065","77","<10",3.36,4.42,0.01,0,"166675","202629","481","11",38.51,46.81,0.11,0,"382197","431216","2488","41",54.24,61.19,0.35,0.01,"853933",926596,"6166","63",57.55,62.45,0.42,0,"760492",820255,"6392","30",66.89,72.15,0.56,0,"734183",783765,"7783","24",71.41,76.24,0.76,0,"770368",813727,"9670","21",77.12,81.46,0.97,0,"575758","602522","9421","16",80.1,83.82,1.31,0,"379454","398899","7404","<10",67.57,71.03,1.32,0
2021-07-24,4655844,5020876,49988,55.85,60.23,0.6,0,"33","111","<10","<10",0.01,0.02,0,0,"25433","33373","78","<10",3.4,4.46,0.01,0,"167841","203786","484","11",38.78,47.08,0.11,0,"383230","432378","2497","41",54.38,61.36,0.35,0.01,"855389",928099,"6178","63",57.65,62.55,0.42,0,"761729",821626,"6415","30",67,72.27,0.56,0,"735202",784948,"7812","24",71.51,76.35,0.76,0,"771213",814569,"9684","21",77.2,81.54,0.97,0,"576122","602885","9430","17",80.15,83.87,1.31,0,"379652","399101","7410","<10",67.6,71.06,1.32,0
2021-07-25,4658506,5026965,50064,55.88,60.3,0.6,0,"33","112","<10","<10",0.01,0.02,0,0,"25520","33570","78","<10",3.41,4.49,0.01,0,"168181","204670","485","11",38.85,47.28,0.11,0,"383607","433323","2503","41",54.44,61.49,0.36,0.01,"856003",929317,"6191","63",57.69,62.64,0.42,0,"762191",822658,"6428","30",67.04,72.36,0.57,0,"735582",785850,"7831","24",71.55,76.44,0.76,0,"771460",815132,"9701","21",77.23,81.6,0.97,0,"576232","603114","9434","17",80.17,83.91,1.31,0,"379697","399219","7413","<10",67.61,71.08,1.32,0
2021-07-26,4666493,5038686,50192,55.97,60.44,0.6,0,"33","112","<10","<10",0.01,0.02,0,0,"25802","33946","79","<10",3.45,4.54,0.01,0,"169317","206104","489","13",39.12,47.62,0.11,0,"384738","435077","2515","41",54.6,61.74,0.36,0.01,"857530",931661,"6214","63",57.8,62.79,0.42,0,"763489",824647,"6454","30",67.15,72.53,0.57,0,"736709",787503,"7843","24",71.66,76.6,0.76,0,"772326",816393,"9723","21",77.32,81.73,0.97,0,"576633","603717","9448","17",80.22,83.99,1.31,0,"379916","399526","7427","<10",67.65,71.14,1.32,0
2021-07-27,4676066,5051634,50355,56.09,60.59,0.6,0,"33","112","<10","<10",0.01,0.02,0,0,"26111","34333","79","<10",3.49,4.59,0.01,0,"170654","207688","493","13",39.43,47.98,0.11,0,"386126","437000","2527","41",54.8,62.01,0.36,0.01,"859350",934128,"6238","63",57.92,62.96,0.42,0,"765033",826868,"6483","30",67.29,72.73,0.57,0,"737968",789304,"7876","24",71.78,76.77,0.77,0,"773367",817833,"9752","21",77.42,81.87,0.98,0,"577189","604468","9470","17",80.3,84.09,1.32,0,"380235","399900","7437","<10",67.7,71.21,1.32,0
2021-07-28,4685172,5064526,50529,56.2,60.75,0.61,0,"33","112","<10","<10",0.01,0.02,0,0,"26356","34703","80","<10",3.53,4.64,0.01,0,"171826","209251","497","14",39.7,48.34,0.11,0,"387427","438828","2540","41",54.98,62.27,0.36,0.01,"861055",936635,"6261","63",58.03,63.13,0.42,0,"766565",829039,"6525","30",67.43,72.92,0.57,0,"739241",791128,"7905","24",71.9,76.95,0.77,0,"774393",819326,"9781","21",77.52,82.02,0.98,0,"577710","605174","9489","17",80.37,84.19,1.32,0,"380566","400330","7451","<10",67.76,71.28,1.33,0
2021-07-29,4693657,5076405,50706,56.3,60.89,0.61,0,"33","112","<10","<10",0.01,0.02,0,0,"26615","35041","80","<10",3.56,4.69,0.01,0,"172968","210784","499","14",39.96,48.7,0.12,0,"388662","440507","2551","42",55.16,62.51,0.36,0.01,"862587",938819,"6289","63",58.14,63.28,0.42,0,"767893",831109,"6562","30",67.54,73.1,0.58,0,"740415",792882,"7945","24",72.02,77.12,0.77,0,"775377",820642,"9812","21",77.62,82.15,0.98,0,"578221","605810","9502","17",80.44,84.28,1.32,0,"380886","400699","7466","<10",67.82,71.35,1.33,0
2021-07-30,4703041,5092411,50927,56.41,61.08,0.61,0,"33","113","<10","<10",0.01,0.02,0,0,"26926","35543","80","<10",3.6,4.75,0.01,0,"174199","212852","504","14",40.25,49.18,0.12,0,"390005","442694","2569","42",55.35,62.82,0.36,0.01,"864251",941947,"6325","63",58.25,63.49,0.43,0,"769512",833891,"6605","30",67.68,73.35,0.58,0,"741765",795211,"7983","24",72.15,77.35,0.78,0,"776443",822424,"9854","21",77.73,82.33,0.99,0,"578721","606614","9521","17",80.51,84.39,1.32,0,"381186","401122","7486","<10",67.87,71.42,1.33,0
2021-07-31,4710353,5102812,51087,56.5,61.21,0.61,0,"33","113","<10","<10",0.01,0.02,0,0,"27223","35883","80","<10",3.64,4.8,0.01,0,"175316","214300","504","14",40.5,49.51,0.12,0,"391038","444178","2577","42",55.49,63.03,0.37,0.01,"865551",944043,"6359","63",58.34,63.63,0.43,0,"770729",835740,"6632","30",67.79,73.51,0.58,0,"742808",796670,"8012","24",72.25,77.49,0.78,0,"777212",823464,"9881","21",77.8,82.43,0.99,0,"579079","607077","9545","17",80.56,84.46,1.33,0,"381364","401344","7497","<10",67.91,71.46,1.33,0
2021-08-01,4714410,5109935,51260,56.55,61.29,0.61,0,"33","113","<10","<10",0.01,0.02,0,0,"27413","36100","80","<10",3.67,4.83,0.01,0,"175999","215253","508","14",40.66,49.73,0.12,0,"391606","445187","2590","42",55.57,63.18,0.37,0.01,"866371",945599,"6394","63",58.39,63.73,0.43,0,"771413",837036,"6660","30",67.85,73.62,0.59,0,"743319",797694,"8038","24",72.3,77.59,0.78,0,"777578",824130,"9907","21",77.84,82.5,0.99,0,"579225","607360","9571","17",80.58,84.5,1.33,0,"381453","401463","7512","<10",67.92,71.48,1.34,0
2021-08-02,4722611,5124217,51472,56.65,61.46,0.62,0,"33","113","<10","<10",0.01,0.02,0,0,"27685","36521","81","<10",3.7,4.89,0.01,0,"177144","217053","512","14",40.93,50.15,0.12,0,"392848","447138","2612","42",55.75,63.45,0.37,0.01,"867909",948584,"6432","63",58.5,63.93,0.43,0,"772730",839586,"6692","30",67.97,73.85,0.59,0,"744413",799673,"8079","24",72.41,77.78,0.79,0,"778485",825705,"9937","21",77.93,82.66,0.99,0,"579658","608033","9599","17",80.64,84.59,1.34,0,"381706","401811","7528","<10",67.97,71.55,1.34,0
2021-08-03,4732477,5140570,51665,56.77,61.66,0.62,0,"33","113","<10","<10",0.01,0.02,0,0,"27963","36992","82","<10",3.74,4.95,0.01,0,"178451","218994","514","14",41.23,50.59,0.12,0,"394239","449503","2628","42",55.95,63.79,0.37,0.01,"869818",952249,"6462","63",58.62,64.18,0.44,0,"774365",842457,"6733","30",68.11,74.1,0.59,0,"745804",801872,"8106","24",72.54,78,0.79,0,"779573",827350,"9980","21",78.04,82.82,1,0,"580201","608792","9620","17",80.72,84.7,1.34,0,"382030","402248","7540","<10",68.02,71.62,1.34,0
2021-08-04,4742142,5158939,51886,56.88,61.88,0.62,0,"33","114","<10","<10",0.01,0.02,0,0,"28210","37451","84","<10",3.77,5.01,0.01,0,"179557","221301","518","14",41.48,51.13,0.12,0,"395737","452188","2648","42",56.16,64.17,0.38,0.01,"871734",956445,"6500","63",58.75,64.46,0.44,0,"775906",845700,"6767","30",68.25,74.39,0.6,0,"747169",804326,"8139","24",72.68,78.24,0.79,0,"780594",829079,"10018","21",78.14,83,1,0,"580802","609619","9647","17",80.8,84.81,1.34,0,"382400","402716","7565","<10",68.09,71.71,1.35,0
2021-08-05,4751531,5177962,52089,56.99,62.11,0.62,0,"34","116","<10","<10",0.01,0.02,0,0,"28462","38125","85","<10",3.81,5.1,0.01,0,"180693","223933","522","14",41.75,51.74,0.12,0,"397126","454803","2661","42",56.36,64.54,0.38,0.01,"873537",960570,"6535","63",58.88,64.74,0.44,0,"777466",849013,"6800","30",68.38,74.68,0.6,0,"748421",806818,"8167","24",72.8,78.48,0.79,0,"781713",831007,"10048","21",78.26,83.19,1.01,0,"581364","610411","9680","17",80.88,84.92,1.35,0,"382715","403166","7591","<10",68.15,71.79,1.35,0
2021-08-06,4761315,5197299,52298,57.11,62.34,0.63,0,"34","116","<10","<10",0.01,0.02,0,0,"28809","38878","87","<10",3.85,5.2,0.01,0,"182008","226716","528","14",42.05,52.38,0.12,0,"398574","457417","2676","42",56.56,64.91,0.38,0.01,"875389",964799,"6583","63",59,65.03,0.44,0,"779054",852334,"6835","30",68.52,74.97,0.6,0,"749808",809374,"8194","25",72.93,78.73,0.8,0,"782795",832854,"10090","21",78.36,83.37,1.01,0,"581886","611202","9706","17",80.95,85.03,1.35,0,"382958","403609","7599","<10",68.19,71.87,1.35,0
2021-08-07,4768284,5211590,52436,57.2,62.51,0.63,0,"34","116","<10","<10",0.01,0.02,0,0,"29084","39655","88","<10",3.89,5.3,0.01,0,"183072","229340","531","14",42.3,52.98,0.12,0,"399593","459219","2683","42",56.71,65.17,0.38,0.01,"876672",967541,"6609","63",59.09,65.21,0.45,0,"780195",854846,"6852","30",68.62,75.19,0.6,0,"750764",811220,"8224","26",73.03,78.91,0.8,0,"783543",834083,"10119","21",78.44,83.5,1.01,0,"582227","611702","9718","18",81,85.1,1.35,0,"383100","403868","7612","<10",68.21,71.91,1.36,0
2021-08-08,4772552,5221215,52564,57.25,62.63,0.63,0,"34","118","<10","<10",0.01,0.02,0,0,"29244","40223","88","<10",3.91,5.38,0.01,0,"183691","231188","532","14",42.44,53.41,0.12,0,"400319","460475","2696","42",56.81,65.35,0.38,0.01,"877533",969537,"6622","63",59.14,65.35,0.45,0,"780889",856490,"6875","30",68.69,75.34,0.6,0,"751321",812432,"8242","26",73.08,79.02,0.8,0,"783942",834793,"10144","21",78.48,83.57,1.02,0,"582391","611959","9740","18",81.02,85.14,1.36,0,"383188","404000","7625","<10",68.23,71.94,1.36,0
2021-08-09,4782148,5243514,52765,57.36,62.9,0.63,0,"34","120","<10","<10",0.01,0.02,0,0,"29536","41744","90","<10",3.95,5.58,0.01,0,"185029","236790","541","14",42.75,54.71,0.12,0,"401891","463272","2707","42",57.03,65.74,0.38,0.01,"879307",973485,"6658","63",59.26,65.61,0.45,0,"782470",859859,"6911","30",68.82,75.63,0.61,0,"752579",814811,"8268","26",73.2,79.26,0.8,0,"784942",836394,"10187","21",78.58,83.73,1.02,0,"582861","612697","9762","18",81.09,85.24,1.36,0,"383499","404342","7641","<10",68.29,72,1.36,0
2021-08-10,4792533,5263271,52992,57.49,63.13,0.64,0,"34","120","<10","<10",0.01,0.02,0,0,"29856","42765","91","<10",3.99,5.72,0.01,0,"186395","240582","549","14",43.06,55.58,0.13,0,"403570","466068","2719","42",57.27,66.14,0.39,0.01,"881229",977283,"6698","63",59.39,65.87,0.45,0,"784124",863035,"6943","30",68.97,75.91,0.61,0,"753926",817234,"8306","26",73.33,79.49,0.81,0,"786070",838022,"10227","22",78.69,83.89,1.02,0,"583445","613397","9797","18",81.17,85.34,1.36,0,"383884","404765","7662","<10",68.35,72.07,1.36,0
2021-08-11,4801845,5279613,53159,57.6,63.33,0.64,0,"34","120","<10","<10",0.01,0.02,0,0,"30124","43443","91","<10",4.03,5.81,0.01,0,"187607","243233","552","15",43.34,56.19,0.13,0,"404906","468301","2732","42",57.46,66.46,0.39,0.01,"882961",980756,"6731","64",59.51,66.1,0.45,0,"785659",865842,"6971","30",69.11,76.16,0.61,0,"755187",819194,"8324","26",73.46,79.68,0.81,0,"787142",839495,"10254","23",78.8,84.04,1.03,0,"584004","614071","9822","18",81.25,85.43,1.37,0,"384221","405158","7682","<10",68.41,72.14,1.37,0
2021-08-12,4811891,5295571,53369,57.72,63.52,0.64,0,"34","121","<10","<10",0.01,0.02,0,0,"30438","44101","91","<10",4.07,5.9,0.01,0,"188923","245741","556","15",43.65,56.77,0.13,0,"406351","470511","2746","42",57.67,66.77,0.39,0.01,"884711",984254,"6764","65",59.63,66.34,0.46,0,"787319",868552,"6995","30",69.25,76.4,0.62,0,"756533",821074,"8362","26",73.59,79.86,0.81,0,"788384",840946,"10291","23",78.92,84.18,1.03,0,"584603","614721","9859","18",81.33,85.52,1.37,0,"384595","405550","7705","<10",68.48,72.21,1.37,0
2021-08-13,4822158,5311431,53637,57.84,63.71,0.64,0,"34","121","<10","<10",0.01,0.02,0,0,"30793","44734","92","<10",4.12,5.98,0.01,0,"190296","248030","559","16",43.96,57.3,0.13,0,"407761","472871","2755","42",57.87,67.11,0.39,0.01,"886639",987797,"6801","65",59.76,66.58,0.46,0,"789017",871343,"7031","30",69.4,76.64,0.62,0,"757996",823100,"8419","27",73.73,80.06,0.82,0,"789584",842313,"10352","23",79.04,84.32,1.04,0,"585139","615299","9896","18",81.41,85.6,1.38,0,"384899","405823","7732","<10",68.53,72.26,1.38,0
2021-08-14,4829301,5322391,54223,57.93,63.84,0.65,0,"34","121","<10","<10",0.01,0.02,0,0,"31094","45195","92","<10",4.16,6.05,0.01,0,"191308","249679","560","16",44.2,57.68,0.13,0,"408787","474392","2779","42",58.01,67.32,0.39,0.01,"887977",990111,"6846","65",59.85,66.73,0.46,0,"790237",873330,"7101","31",69.51,76.82,0.62,0,"758990",824545,"8489","27",73.83,80.2,0.83,0,"790334",843301,"10464","23",79.12,84.42,1.05,0,"585465","615686","10034","19",81.45,85.66,1.4,0,"385075","406031","7858","<10",68.57,72.3,1.4,0
2021-08-15,4834628,5329615,54892,57.99,63.93,0.66,0,"34","121","<10","<10",0.01,0.02,0,0,"31278","45459","92","<10",4.18,6.08,0.01,0,"192109","250614","562","16",44.38,57.9,0.13,0,"409614","475514","2795","42",58.13,67.48,0.4,0.01,"889008",991822,"6900","65",59.92,66.85,0.47,0,"791147",874665,"7166","31",69.59,76.93,0.63,0,"759738",825446,"8558","28",73.9,80.29,0.83,0,"790848",843885,"10592","23",79.17,84.48,1.06,0,"585668","615926","10227","19",81.48,85.69,1.42,0,"385184","406163","8000","<10",68.59,72.32,1.42,0
2021-08-16,4845183,5346269,56280,58.12,64.13,0.68,0,"34","121","<10","<10",0.01,0.02,0,0,"31609","46109","92","<10",4.23,6.17,0.01,0,"193501","252748","568","16",44.7,58.39,0.13,0,"411141","478080","2829","42",58.35,67.84,0.4,0.01,"891074",995628,"7014","65",60.06,67.1,0.47,0,"792961",877651,"7298","31",69.75,77.2,0.64,0,"761166",827538,"8709","28",74.04,80.49,0.85,0,"792006",845323,"10854","23",79.29,84.62,1.09,0,"586208","616574","10627","19",81.55,85.78,1.48,0,"385483","406497","8289","<10",68.64,72.38,1.48,0
2021-08-17,4857104,5365155,58174,58.26,64.35,0.7,0,"35","123","<10","<10",0.01,0.02,0,0,"31966","46743","94","<10",4.28,6.25,0.01,0,"194893","255152","577","17",45.03,58.95,0.13,0,"412914","481056","2870","42",58.6,68.27,0.41,0.01,"893318",1000105,"7161","65",60.21,67.41,0.48,0,"794984",881050,"7479","31",69.93,77.5,0.66,0,"762862",829759,"8949","28",74.2,80.71,0.87,0,"793346",846949,"11195","23",79.42,84.79,1.12,0,"586898","617301","11137","19",81.65,85.88,1.55,0,"385888","406917","8712","<10",68.71,72.46,1.55,0
2021-08-18,4868777,5383625,60290,58.4,64.58,0.72,0,"35","123","<10","<10",0.01,0.02,0,0,"32295","47337","94","<10",4.32,6.33,0.01,0,"196282","257450","585","17",45.35,59.48,0.14,0,"414631","483918","2908","42",58.84,68.67,0.41,0.01,"895531",1004445,"7301","65",60.36,67.7,0.49,0,"796904",884282,"7677","31",70.09,77.78,0.68,0,"764537",832044,"9175","28",74.37,80.93,0.89,0,"794695",848609,"11567","23",79.55,84.95,1.16,0,"587558","618047","11767","19",81.74,85.98,1.64,0,"386309","407370","9216","<10",68.79,72.54,1.64,0
2021-08-19,4879653,5400928,62349,58.53,64.78,0.75,0,"35","123","<10","<10",0.01,0.02,0,0,"32618","47868","94","<10",4.36,6.4,0.01,0,"197640","259583","593","17",45.66,59.97,0.14,0,"416158","486685","2947","42",59.06,69.07,0.42,0.01,"897486",1008383,"7450","66",60.49,67.96,0.5,0,"798774",887368,"7863","31",70.26,78.05,0.69,0,"766117",834234,"9392","28",74.52,81.14,0.91,0,"795993",850173,"11952","23",79.68,85.11,1.2,0,"588180","618749","12325","19",81.83,86.08,1.71,0,"386652","407762","9733","<10",68.85,72.61,1.73,0
2021-08-20,4892499,5418251,64328,58.69,64.99,0.77,0,"36","124","<10","<10",0.01,0.02,0,0,"33046","48529","98","<10",4.42,6.49,0.01,0,"199229","261760","604","18",46.03,60.47,0.14,0,"417848","489472","2987","42",59.3,69.46,0.42,0.01,"899988",1012409,"7595","66",60.66,68.24,0.51,0,"800979",890463,"8080","31",70.45,78.32,0.71,0,"768013",836355,"9650","28",74.7,81.35,0.94,0,"797471",851643,"12309","23",79.83,85.26,1.23,0,"588848","619345","12817","19",81.92,86.16,1.78,0,"387041","408151","10188","<10",68.92,72.68,1.81,0
2021-08-21,4901546,5430279,65534,58.79,65.14,0.79,0,"36","125","<10","<10",0.01,0.02,0,0,"33372","48950","99","<10",4.46,6.55,0.01,0,"200472","263434","610","18",46.31,60.86,0.14,0,"419066","491370","3020","42",59.47,69.73,0.43,0.01,"901744",1015228,"7697","66",60.78,68.43,0.52,0,"802540",892555,"8216","31",70.59,78.51,0.72,0,"769371",837853,"9787","28",74.84,81.5,0.95,0,"798414",852634,"12514","23",79.93,85.35,1.25,0,"589272","619773","13132","19",81.98,86.22,1.83,0,"387259","408357","10459","<10",68.96,72.71,1.86,0
2021-08-22,4905843,5434638,66114,58.85,65.19,0.79,0,"36","125","<10","<10",0.01,0.02,0,0,"33511","49076","99","<10",4.48,6.56,0.01,0,"201108","263943","612","18",46.46,60.98,0.14,0,"419722","492144","3033","42",59.56,69.84,0.43,0.01,"902643",1016319,"7747","66",60.84,68.5,0.52,0,"803276",893390,"8274","32",70.65,78.58,0.73,0,"770031",838389,"9854","28",74.9,81.55,0.96,0,"798766",852951,"12618","23",79.96,85.39,1.26,0,"589440","619906","13301","19",82,86.24,1.85,0,"387310","408395","10576","<10",68.96,72.72,1.88,0
2021-08-23,4918800,5451168,67735,59,65.39,0.81,0,"36","128","<10","<10",0.01,0.02,0,0,"33917","49577","100","<10",4.54,6.63,0.01,0,"202744","265960","616","18",46.84,61.44,0.14,0,"421535","495031","3068","42",59.82,70.25,0.44,0.01,"905301",1020356,"7892","66",61.02,68.77,0.53,0,"805568",896364,"8440","32",70.86,78.84,0.74,0,"771805",840396,"10026","28",75.07,81.74,0.98,0,"800167",854205,"12858","23",80.1,85.51,1.29,0,"590097","620446","13786","19",82.1,86.32,1.92,0,"387630","408705","10949","<10",69.02,72.77,1.95,0
2021-08-24,4932497,5468875,69520,59.17,65.6,0.83,0,"36","129","<10","<10",0.01,0.02,0,0,"34364","50099","100","<10",4.6,6.7,0.01,0,"204472","268271","621","18",47.24,61.98,0.14,0,"423485","498143","3109","42",60.1,70.69,0.44,0.01,"908097",1024490,"8015","66",61.2,69.05,0.54,0,"807851",899391,"8584","33",71.06,79.11,0.76,0,"773658",842481,"10203","28",75.25,81.95,0.99,0,"801668",855658,"13160","23",80.25,85.66,1.32,0,"590819","621120","14287","19",82.2,86.41,1.99,0,"388047","409093","11441","<10",69.1,72.84,2.04,0
2021-08-25,4946042,5484450,71204,59.33,65.79,0.85,0,"36","129","<10","<10",0.01,0.02,0,0,"34776","50603","101","<10",4.65,6.77,0.01,0,"206371","270280","628","19",47.68,62.44,0.15,0,"425335","500827","3144","42",60.36,71.07,0.45,0.01,"910923",1028094,"8149","66",61.4,69.29,0.55,0,"810131",902121,"8727","33",71.26,79.35,0.77,0,"775488",844307,"10343","28",75.43,82.12,1.01,0,"803076",856976,"13406","24",80.39,85.79,1.34,0,"591493","621688","14799","19",82.29,86.49,2.06,0,"388413","409425","11907","<10",69.16,72.9,2.12,0
2021-08-26,4961154,5501346,73049,59.51,65.99,0.88,0,"37","129","<10","<10",0.01,0.02,0,0,"35340","51101","101","<10",4.73,6.84,0.01,0,"208626","272334","642","19",48.2,62.92,0.15,0,"427320","503864","3185","42",60.64,71.5,0.45,0.01,"913847",1032137,"8291","66",61.59,69.57,0.56,0,"812769",905005,"8874","33",71.49,79.6,0.78,0,"777520",846283,"10516","28",75.63,82.32,1.02,0,"804681",858408,"13676","24",80.55,85.93,1.37,0,"592176","622298","15364","19",82.38,86.58,2.14,0,"388838","409787","12400","<10",69.24,72.97,2.21,0
2021-08-27,4976977,5517015,74852,59.7,66.18,0.9,0,"37","129","<10","<10",0.01,0.02,0,0,"35955","51592","103","<10",4.81,6.9,0.01,0,"211036","274271","653","19",48.76,63.36,0.15,0,"429371","506539","3221","42",60.93,71.88,0.46,0.01,"916986",1035977,"8421","66",61.8,69.82,0.57,0,"815490",907671,"9048","33",71.73,79.84,0.8,0,"779667",848178,"10729","28",75.84,82.5,1.04,0,"806339",859742,"13935","25",80.72,86.07,1.39,0,"592891","622850","15883","19",82.48,86.65,2.21,0,"389205","410066","12859","<10",69.3,73.02,2.29,0
2021-08-28,4989490,5528460,76023,59.85,66.31,0.91,0,"37","130","<10","<10",0.01,0.02,0,0,"36678","52006","105","<10",4.91,6.96,0.01,0,"213362","275851","657","19",49.29,63.73,0.15,0,"430836","508533","3251","42",61.14,72.17,0.46,0.01,"919296",1038553,"8529","66",61.96,70,0.57,0,"817715",909737,"9150","33",71.92,80.02,0.8,0,"781286",849558,"10845","28",75.99,82.63,1.05,0,"807524",860638,"14110","25",80.84,86.16,1.41,0,"593313","623206","16195","19",82.54,86.7,2.25,0,"389443","410248","13181","<10",69.34,73.05,2.35,0
2021-08-29,4997526,5536065,76887,59.95,66.41,0.92,0,"37","130","<10","<10",0.01,0.02,0,0,"37157","52245","106","<10",4.97,6.99,0.01,0,"214962","276888","657","19",49.66,63.97,0.15,0,"431860","509956","3270","42",61.29,72.37,0.46,0.01,"920837",1040427,"8601","66",62.06,70.12,0.58,0,"819127",911045,"9219","33",72.05,80.13,0.81,0,"782304",850401,"10921","28",76.09,82.72,1.06,0,"808139",861194,"14245","25",80.9,86.21,1.43,0,"593552","623414","16460","19",82.58,86.73,2.29,0,"389551","410365","13408","<10",69.36,73.07,2.39,0
