"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","BK_COUNT_FULLY_CUMULATIVE","BK_COUNT_1PLUS_CUMULATIVE","BK_COUNT_ADDITIONAL_CUMULATIVE","BK_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BK_PERC_FULLY","BK_PERC_1PLUS","BK_PERC_ADDITIONAL","BK_PERC_BIVALENT_ADDITIONAL","BX_COUNT_FULLY_CUMULATIVE","BX_COUNT_1PLUS_CUMULATIVE","BX_COUNT_ADDITIONAL_CUMULATIVE","BX_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","BX_PERC_FULLY","BX_PERC_1PLUS","BX_PERC_ADDITIONAL","BX_PERC_BIVALENT_ADDITIONAL","MH_COUNT_FULLY_CUMULATIVE","MH_COUNT_1PLUS_CUMULATIVE","MH_COUNT_ADDITIONAL_CUMULATIVE","MH_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","MH_PERC_FULLY","MH_PERC_1PLUS","MH_PERC_ADDITIONAL","MH_PERC_BIVALENT_ADDITIONAL","QS_COUNT_FULLY_CUMULATIVE","QS_COUNT_1PLUS_CUMULATIVE","QS_COUNT_ADDITIONAL_CUMULATIVE","QS_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","QS_PERC_FULLY","QS_PERC_1PLUS","QS_PERC_ADDITIONAL","QS_PERC_BIVALENT_ADDITIONAL","SI_COUNT_FULLY_CUMULATIVE","SI_COUNT_1PLUS_CUMULATIVE","SI_COUNT_ADDITIONAL_CUMULATIVE","SI_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","SI_PERC_FULLY","SI_PERC_1PLUS","SI_PERC_ADDITIONAL","SI_PERC_BIVALENT_ADDITIONAL"
2021-09-19,5269722,5826844,107397,63.21,69.89,1.29,0,"1432588",1589404,"21649","48",55.96,62.09,0.85,0,"788003","900999","11703","19",55.56,63.53,0.83,0,"1171877",1284349,"40272","70",71.95,78.86,2.47,0,"1593633",1740339,"28215","33",70.71,77.22,1.25,0,"283621","311753","5558","<10",59.57,65.47,1.17,0
2021-09-20,5283637,5840394,109320,63.38,70.06,1.31,0,"1436616",1593350,"21936","48",56.12,62.24,0.86,0,"791267","904294","11869","19",55.79,63.76,0.84,0,"1173699",1286137,"41351","70",72.06,78.97,2.54,0,"1597594",1743965,"28536","33",70.88,77.38,1.27,0,"284461","312648","5628","<10",59.74,65.66,1.18,0
2021-09-21,5297558,5853435,111376,63.54,70.21,1.34,0,"1440562",1597260,"22256","49",56.27,62.4,0.87,0,"794732","907422","12087","19",56.04,63.98,0.85,0,"1175526",1287981,"42432","70",72.18,79.08,2.61,0,"1601396",1747328,"28893","33",71.05,77.53,1.28,0,"285342","313444","5708","<10",59.93,65.83,1.2,0
2021-09-22,5310636,5866998,113094,63.7,70.37,1.36,0,"1444395",1601527,"22510","49",56.42,62.56,0.88,0,"797894","910824","12243","20",56.26,64.22,0.86,0,"1177133",1289673,"43370","71",72.27,79.18,2.66,0,"1605090",1750742,"29209","33",71.22,77.68,1.3,0,"286124","314232","5762","<10",60.09,66,1.21,0
2021-09-23,5325068,5883224,115317,63.87,70.57,1.38,0,"1449105",1606906,"22827","49",56.61,62.77,0.89,0,"801225","914777","12416","21",56.5,64.5,0.88,0,"1178902",1291602,"44567","71",72.38,79.3,2.74,0,"1608758",1754496,"29665","33",71.38,77.84,1.32,0,"287078","315443","5842","<10",60.29,66.25,1.23,0
2021-09-24,5340131,5901095,119764,64.05,70.78,1.44,0,"1453833",1612882,"23673","49",56.79,63.01,0.92,0,"804665","918881","12641","21",56.74,64.79,0.89,0,"1180872",1293947,"46897","71",72.5,79.45,2.88,0,"1612773",1758675,"30486","33",71.56,78.03,1.35,0,"287988","316710","6067","<10",60.48,66.52,1.27,0
2021-09-25,5350359,5912541,123324,64.18,70.92,1.48,0,"1456961",1616602,"24320","49",56.91,63.15,0.95,0,"806797","921355","12904","21",56.89,64.97,0.91,0,"1181995",1295380,"48645","71",72.57,79.53,2.99,0,"1615931",1761716,"31217","33",71.7,78.16,1.39,0,"288675","317488","6238","<10",60.63,66.68,1.31,0
2021-09-26,5356964,5919542,125752,64.26,71,1.51,0,"1459077",1619088,"24718","49",57,63.25,0.97,0,"807872","922616","13067","21",56.96,65.06,0.92,0,"1182711",1296195,"49957","71",72.62,79.58,3.07,0,"1618100",1763523,"31683","33",71.79,78.24,1.41,0,"289204","318120","6327","<10",60.74,66.81,1.33,0
2021-09-27,5366263,5934672,134219,64.37,71.19,1.61,0,"1461880",1624094,"26367","49",57.11,63.44,1.03,0,"809971","926283","13855","21",57.11,65.31,0.98,0,"1183871",1298140,"53878","72",72.69,79.7,3.31,0,"1620750",1767200,"33431","33",71.91,78.41,1.48,0,"289791","318955","6688","<10",60.86,66.99,1.4,0
2021-09-28,5378903,5946408,143283,64.52,71.33,1.72,0,"1465763",1627869,"28119","49",57.26,63.59,1.1,0,"813165","929124","14742","21",57.34,65.51,1.04,0,"1185581",1299813,"58087","73",72.79,79.81,3.57,0,"1623903",1769874,"35287","33",72.05,78.53,1.57,0,"290491","319728","7048","<10",61.01,67.15,1.48,0
2021-09-29,5392336,5958923,152066,64.68,71.48,1.82,0,"1469810",1631891,"29824","51",57.42,63.75,1.17,0,"816647","931999","15647","21",57.58,65.72,1.1,0,"1187181",1301466,"62146","73",72.89,79.91,3.82,0,"1627407",1772895,"37091","33",72.21,78.66,1.65,0,"291291","320672","7358","<10",61.18,67.35,1.55,0
2021-09-30,5406170,5972187,161262,64.85,71.64,1.93,0,"1474397",1636294,"31794","51",57.6,63.92,1.24,0,"819934","934967","16540","21",57.81,65.93,1.17,0,"1188757",1303275,"65988","74",72.99,80.02,4.05,0,"1630848",1775893,"39195","33",72.36,78.79,1.74,0,"292234","321758","7745","<10",61.38,67.58,1.63,0
2021-10-01,5420909,5985964,171005,65.02,71.8,2.05,0,"1479069",1640981,"33798","51",57.78,64.1,1.32,0,"823418","938001","17460","21",58.06,66.14,1.23,0,"1190706",1305120,"70035","74",73.11,80.13,4.3,0,"1634584",1779245,"41533","34",72.52,78.94,1.84,0,"293132","322617","8179","<10",61.56,67.76,1.72,0
2021-10-02,5431816,5994295,175269,65.15,71.9,2.1,0,"1482660",1643779,"34787","51",57.92,64.21,1.36,0,"825616","939625","17904","21",58.22,66.25,1.26,0,"1191919",1306213,"71566","76",73.18,80.2,4.39,0,"1637855",1781577,"42685","34",72.67,79.05,1.89,0,"293766","323101","8327","<10",61.7,67.86,1.75,0
2021-10-03,5438614,5999786,177841,65.24,71.97,2.13,0,"1484917",1645604,"35369","52",58.01,64.28,1.38,0,"826830","940533","18151","21",58.3,66.32,1.28,0,"1192643",1306966,"72502","76",73.23,80.25,4.45,0,"1639961",1783219,"43373","34",72.76,79.12,1.92,0,"294263","323464","8446","<10",61.8,67.93,1.77,0
2021-10-04,5450558,6010436,186650,65.38,72.1,2.24,0,"1488946",1649410,"37242","52",58.16,64.43,1.45,0,"829557","942911","18946","21",58.49,66.49,1.34,0,"1194159",1308506,"76097","77",73.32,80.34,4.67,0,"1643004",1785690,"45561","34",72.9,79.23,2.02,0,"294892","323919","8804","<10",61.93,68.03,1.85,0
2021-10-05,5463184,6021480,195775,65.53,72.23,2.35,0,"1493076",1653400,"39233","52",58.33,64.59,1.53,0,"832571","945354","19892","23",58.71,66.66,1.4,0,"1195896",1310176,"79774","78",73.43,80.44,4.9,0,"1646076",1788146,"47655","34",73.03,79.34,2.11,0,"295565","324404","9221","<10",62.07,68.13,1.94,0
2021-10-06,5475130,6032110,204926,65.67,72.36,2.46,0,"1497034",1657192,"41317","52",58.48,64.74,1.61,0,"835453","947817","20841","24",58.91,66.83,1.47,0,"1197322",1311650,"83274","80",73.51,80.53,5.11,0,"1649107",1790561,"49963","34",73.17,79.44,2.22,0,"296214","324890","9531","<10",62.21,68.23,2,0
2021-10-07,5488073,6042309,214364,65.83,72.48,2.57,0,"1501244",1660915,"43329","52",58.64,64.88,1.69,0,"838474","950013","21938","24",59.12,66.99,1.55,0,"1198925",1313168,"86641","80",73.61,80.63,5.32,0,"1652495",1792892,"52367","35",73.32,79.55,2.32,0,"296935","325321","10089","<10",62.36,68.32,2.12,0
2021-10-08,5501124,6052391,224394,65.99,72.6,2.69,0,"1505326",1664167,"45467","52",58.8,65.01,1.78,0,"841514","952308","23083","24",59.34,67.15,1.63,0,"1200755",1314904,"90463","80",73.72,80.73,5.55,0,"1655838",1795241,"54889","35",73.47,79.65,2.44,0,"297691","325771","10492","<10",62.52,68.42,2.2,0
2021-10-09,5510036,6059069,228527,66.09,72.68,2.74,0,"1508345",1666412,"46497","52",58.92,65.1,1.82,0,"843262","953691","23506","24",59.46,67.25,1.66,0,"1201713",1315836,"91765","80",73.78,80.79,5.63,0,"1658478",1797038,"56127","35",73.58,79.73,2.49,0,"298238","326092","10632","<10",62.64,68.49,2.23,0
2021-10-10,5515549,6062924,231003,66.16,72.72,2.77,0,"1510290",1667691,"47071","52",59,65.15,1.84,0,"844031","954241","23693","24",59.51,67.29,1.67,0,"1202278",1316446,"92646","80",73.82,80.83,5.69,0,"1660300",1798252,"56861","35",73.66,79.79,2.52,0,"298650","326294","10732","<10",62.72,68.53,2.25,0
2021-10-11,5525691,6071043,239333,66.28,72.82,2.87,0,"1513493",1670431,"48816","52",59.12,65.25,1.91,0,"846308","955991","24544","25",59.67,67.41,1.73,0,"1203459",1317735,"95732","80",73.89,80.91,5.88,0,"1663076",1800188,"59207","35",73.79,79.87,2.63,0,"299355","326698","11034","<10",62.87,68.61,2.32,0
2021-10-12,5537592,6079821,249143,66.42,72.93,2.99,0,"1517167",1673262,"51049","52",59.27,65.36,1.99,0,"849290","958006","25827","25",59.88,67.55,1.82,0,"1204996",1319156,"99184","80",73.98,80.99,6.09,0,"1666079",1802247,"61700","35",73.92,79.96,2.74,0,"300060","327150","11383","<10",63.02,68.71,2.39,0
2021-10-13,5548528,6087621,257478,66.55,73.02,3.09,0,"1520611",1675730,"52877","52",59.4,65.46,2.07,0,"852137","959906","26922","25",60.09,67.68,1.9,0,"1206337",1320377,"101891","82",74.07,81.07,6.26,0.01,"1668807",1804186,"64085","35",74.04,80.05,2.84,0,"300636","327422","11703","<10",63.14,68.77,2.46,0
2021-10-14,5560382,6095569,266991,66.7,73.12,3.2,0,"1524451",1678302,"55048","53",59.55,65.56,2.15,0,"855223","961892","28125","25",60.3,67.82,1.98,0,"1207779",1321665,"105088","82",74.16,81.15,6.45,0.01,"1671538",1805921,"66566","35",74.16,80.13,2.95,0,"301391","327789","12164","<10",63.3,68.84,2.55,0
2021-10-15,5573124,6103893,277232,66.85,73.22,3.33,0,"1528736",1680957,"57397","53",59.72,65.66,2.24,0,"858236","963805","29361","25",60.52,67.96,2.07,0,"1209429",1323161,"108579","82",74.26,81.24,6.67,0.01,"1674643",1807823,"69374","35",74.3,80.21,3.08,0,"302080","328147","12521","<10",63.44,68.92,2.63,0
2021-10-16,5581262,6109178,281167,66.95,73.28,3.37,0,"1531490",1682628,"58365","53",59.83,65.73,2.28,0,"859874","964800","29820","26",60.63,68.03,2.1,0,"1210332",1324014,"109734","82",74.31,81.29,6.74,0.01,"1676919",1809290,"70598","35",74.4,80.28,3.13,0,"302647","328446","12650","<10",63.56,68.98,2.66,0
2021-10-17,5586153,6112502,283541,67.01,73.32,3.4,0,"1533312",1683710,"59000","53",59.9,65.77,2.3,0,"860637","965307","30064","26",60.68,68.07,2.12,0,"1210871",1324650,"110455","82",74.35,81.33,6.78,0.01,"1678282",1810248,"71297","35",74.46,80.32,3.16,0,"303051","328587","12725","<10",63.65,69.01,2.67,0
2021-10-18,5597592,6120086,292406,67.14,73.41,3.51,0,"1537108",1686134,"61065","53",60.05,65.87,2.39,0,"863463","966997","30988","26",60.88,68.18,2.19,0,"1212186",1325954,"113556","83",74.43,81.41,6.97,0.01,"1681154",1812079,"73728","35",74.59,80.4,3.27,0,"303681","328922","13069","<10",63.78,69.08,2.74,0
2021-10-19,5607132,6127149,300935,67.26,73.5,3.61,0,"1540332",1688297,"62958","54",60.17,65.95,2.46,0,"865900","968695","32057","26",61.06,68.3,2.26,0,"1213399",1327218,"116383","83",74.5,81.49,7.15,0.01,"1683326",1813716,"76006","36",74.69,80.47,3.37,0,"304175","329223","13531","<10",63.88,69.14,2.84,0
2021-10-20,5617235,6134296,310359,67.38,73.58,3.72,0,"1543656",1690487,"65201","57",60.3,66.04,2.55,0,"868376","970431","33235","26",61.23,68.43,2.34,0,"1214574",1328510,"119416","83",74.57,81.57,7.33,0.01,"1685660",1815278,"78556","37",74.79,80.54,3.49,0,"304969","329590","13951","<10",64.05,69.22,2.93,0
2021-10-21,5627380,6141863,320690,67.5,73.67,3.85,0,"1547041",1692909,"67631","57",60.43,66.13,2.64,0,"870794","972204","34574","26",61.4,68.55,2.44,0,"1215852",1329808,"122712","83",74.65,81.65,7.53,0.01,"1687995",1816916,"81307","39",74.89,80.61,3.61,0,"305698","330026","14466","<10",64.2,69.31,3.04,0
2021-10-22,5638760,6150468,336384,67.64,73.77,4.03,0,"1550899",1695551,"71069","57",60.58,66.23,2.78,0,"873288","974052","36113","26",61.58,68.68,2.55,0,"1217339",1331550,"128657","83",74.74,81.76,7.9,0.01,"1690874",1818865,"85292","39",75.02,80.7,3.78,0,"306360","330450","15253","<10",64.34,69.4,3.2,0
2021-10-23,5645944,6156033,345712,67.72,73.84,4.15,0,"1553276",1697290,"73614","57",60.68,66.3,2.88,0,"874741","975089","36888","26",61.68,68.76,2.6,0,"1218188",1332584,"131589","83",74.79,81.82,8.08,0.01,"1692872",1820253,"87886","39",75.11,80.76,3.9,0,"306867","330817","15735","<10",64.45,69.48,3.3,0
2021-10-24,5650583,6159676,351820,67.78,73.89,4.22,0,"1554902",1698397,"75319","58",60.74,66.35,2.94,0,"875438","975573","37300","26",61.73,68.79,2.63,0,"1218716",1333343,"133513","83",74.83,81.87,8.2,0.01,"1694234",1821258,"89742","39",75.17,80.81,3.98,0,"307293","331105","15946","<10",64.54,69.54,3.35,0
2021-10-25,5660456,6168960,370786,67.9,74,4.45,0,"1558357",1701425,"80213","58",60.88,66.46,3.13,0,"877704","977536","39325","26",61.89,68.93,2.77,0,"1219946",1335171,"139493","83",74.9,81.98,8.56,0.01,"1696564",1823217,"94750","39",75.27,80.89,4.2,0,"307885","331611","17005","<10",64.66,69.65,3.57,0
2021-10-26,5669478,6177701,387614,68.01,74.1,4.65,0,"1561466",1704084,"84028","58",61,66.57,3.28,0,"879670","979310","41177","26",62.03,69.05,2.9,0,"1221188",1336916,"145410","83",74.98,82.08,8.93,0.01,"1698667",1825132,"99082","39",75.37,80.98,4.4,0,"308487","332259","17917","<10",64.79,69.78,3.76,0
2021-10-27,5679254,6188785,407860,68.12,74.23,4.89,0,"1564830",1707697,"89063","59",61.13,66.71,3.48,0,"881950","981742","43360","26",62.19,69.22,3.06,0,"1222475",1338762,"152100","84",75.06,82.2,9.34,0.01,"1700830",1827501,"104384","40",75.46,81.08,4.63,0,"309169","333083","18953","<10",64.93,69.95,3.98,0
2021-10-28,5688770,6200402,428312,68.24,74.37,5.14,0,"1568038",1711509,"93759","59",61.25,66.86,3.66,0,"884019","984157","45562","26",62.33,69.39,3.21,0,"1223778",1340764,"159037","85",75.14,82.32,9.76,0.01,"1703138",1829974,"109884","40",75.57,81.19,4.88,0,"309797","333998","20070","<10",65.06,70.15,4.22,0
2021-10-29,5698674,6212834,450199,68.36,74.52,5.4,0,"1571292",1715423,"99007","60",61.38,67.01,3.87,0,"886180","986731","47902","26",62.49,69.58,3.38,0,"1225251",1342990,"166063","86",75.23,82.46,10.2,0.01,"1705510",1832712,"116061","40",75.67,81.31,5.15,0,"310441","334978","21166","<10",65.2,70.35,4.45,0
2021-10-30,5704605,6217918,461591,68.43,74.58,5.54,0,"1573338",1716943,"101983","60",61.46,67.07,3.98,0,"887213","987584","48879","27",62.56,69.64,3.45,0,"1226052",1344053,"169266","87",75.28,82.52,10.39,0.01,"1707167",1834054,"119731","41",75.74,81.37,5.31,0,"310835","335284","21732","<10",65.28,70.42,4.56,0
2021-10-31,5707845,6220920,468263,68.47,74.62,5.62,0,"1574496",1717958,"103786","60",61.51,67.11,4.05,0,"887700","987953","49345","28",62.59,69.66,3.48,0,"1226469",1344764,"171296","89",75.3,82.57,10.52,0.01,"1708151",1834777,"121778","41",75.79,81.41,5.4,0,"311029","335468","22058","<10",65.32,70.46,4.63,0
2021-11-01,5715893,6228719,488618,68.56,74.71,5.86,0,"1577355",1720371,"108967","62",61.62,67.2,4.26,0,"889488","989500","51392","28",62.72,69.77,3.62,0,"1227512",1346447,"177565","91",75.37,82.67,10.9,0.01,"1710036",1836554,"127525","43",75.87,81.48,5.66,0,"311502","335847","23169","<10",65.42,70.53,4.87,0
2021-11-02,5723557,6235804,508968,68.65,74.8,6.11,0,"1579935",1722521,"113958","62",61.72,67.29,4.45,0,"891157","990921","53777","28",62.84,69.87,3.79,0,"1228665",1348119,"183953","92",75.44,82.77,11.29,0.01,"1711888",1838083,"133012","43",75.95,81.55,5.9,0,"311912","336160","24268","<10",65.51,70.6,5.1,0
2021-11-03,5731249,6243317,529194,68.75,74.89,6.35,0,"1582532",1724827,"119105","63",61.82,67.38,4.65,0,"892941","992289","56014","28",62.96,69.97,3.95,0,"1229677",1349956,"190043","93",75.5,82.89,11.67,0.01,"1713773",1839750,"138576","43",76.04,81.63,6.15,0,"312326","336495","25456","<10",65.59,70.67,5.35,0
2021-11-04,5738407,6252853,551121,68.83,75,6.61,0,"1584924",1727735,"124574","63",61.91,67.49,4.87,0,"894616","993652","58329","29",63.08,70.06,4.11,0,"1230734",1352934,"196930","93",75.57,83.07,12.09,0.01,"1715433",1841669,"144370","43",76.11,81.71,6.41,0,"312700","336863","26918","<10",65.67,70.75,5.65,0
2021-11-05,5746186,6264013,574166,68.93,75.14,6.89,0,"1587527",1731128,"130300","64",62.02,67.62,5.09,0,"896384","995337","60779","29",63.21,70.18,4.29,0,"1231918",1356232,"204196","93",75.64,83.27,12.54,0.01,"1717253",1844015,"150817","43",76.19,81.82,6.69,0,"313104","337301","28074","<10",65.76,70.84,5.9,0
2021-11-06,5750843,6274601,586829,68.98,75.26,7.04,0,"1589020",1734709,"133721","64",62.07,67.76,5.22,0,"897291","996358","61978","29",63.27,70.25,4.37,0,"1232602",1359609,"207723","93",75.68,83.48,12.75,0.01,"1718561",1846246,"154607","43",76.25,81.91,6.86,0,"313369","337679","28800","<10",65.81,70.92,6.05,0
2021-11-07,5753664,6281290,593844,69.02,75.34,7.12,0,"1590004",1737016,"135659","64",62.11,67.85,5.3,0,"897658","996919","62448","29",63.3,70.29,4.4,0,"1233072",1361624,"209874","94",75.71,83.6,12.89,0.01,"1719365",1847759,"156759","44",76.29,81.98,6.96,0,"313565","337972","29104","<10",65.86,70.98,6.11,0
2021-11-08,5760176,6296427,612891,69.09,75.53,7.35,0,"1592203",1741326,"140640","66",62.2,68.02,5.49,0,"899174","999081","64564","29",63.4,70.45,4.55,0,"1233919",1366131,"215512","96",75.76,83.88,13.23,0.01,"1720927",1851344,"162097","44",76.35,82.14,7.19,0,"313953","338545","30078","<10",65.94,71.1,6.32,0
2021-11-09,5766244,6312485,632891,69.17,75.72,7.59,0,"1594233",1745346,"145863","66",62.28,68.18,5.7,0,"900592","1001727","66915","30",63.5,70.63,4.72,0,"1234767",1370995,"221396","96",75.81,84.18,13.59,0.01,"1722334",1855238,"167633","44",76.42,82.31,7.44,0,"314318","339179","31084","<10",66.01,71.23,6.53,0
2021-11-10,5772243,6329267,654865,69.24,75.92,7.86,0,"1596114",1750331,"151802","66",62.35,68.37,5.93,0,"902021","1005035","69810","30",63.6,70.87,4.92,0,"1235638",1374706,"227419","96",75.87,84.4,13.96,0.01,"1723842",1859419,"173657","45",76.48,82.5,7.7,0,"314628","339776","32177","<10",66.08,71.36,6.76,0
2021-11-11,5778102,6341415,676515,69.31,76.07,8.11,0,"1598134",1754054,"157389","66",62.43,68.52,6.15,0,"903318","1006708","72237","30",63.69,70.98,5.09,0,"1236447",1378234,"233895","96",75.92,84.62,14.36,0.01,"1725219",1862141,"179540","45",76.55,82.62,7.97,0,"314984","340278","33454","<10",66.15,71.47,7.03,0
2021-11-12,5784381,6358237,699288,69.38,76.27,8.39,0,"1600308",1760148,"163423","66",62.51,68.76,6.38,0,"904635","1009170","74550","31",63.79,71.16,5.26,0,"1237270",1381775,"241020","97",75.97,84.84,14.8,0.01,"1726810",1866081,"185699","45",76.62,82.79,8.24,0,"315358","341063","34596","<10",66.23,71.63,7.27,0
2021-11-13,5788534,6367827,712561,69.43,76.38,8.55,0,"1601729",1763133,"167013","66",62.57,68.87,6.52,0,"905385","1010286","75815","31",63.84,71.24,5.35,0,"1237785",1384576,"244633","100",76,85.01,15.02,0.01,"1728004",1868351,"189784","45",76.67,82.9,8.42,0,"315631","341481","35316","<10",66.29,71.72,7.42,0
2021-11-14,5791115,6373574,720384,69.46,76.45,8.64,0,"1602690",1764938,"169228","66",62.61,68.95,6.61,0,"905749","1010941","76401","31",63.87,71.28,5.39,0,"1238065",1386186,"246915","100",76.02,85.11,15.16,0.01,"1728780",1869760,"192055","46",76.7,82.96,8.52,0,"315831","341749","35785","<10",66.33,71.77,7.52,0
2021-11-15,5797671,6386789,744747,69.54,76.61,8.93,0,"1604909",1768767,"176154","66",62.69,69.1,6.88,0,"907253","1013081","79119","31",63.97,71.43,5.58,0,"1239059",1389668,"253860","100",76.08,85.32,15.59,0.01,"1730238",1872962,"198597","46",76.77,83.1,8.81,0,"316212","342311","37017","<10",66.41,71.89,7.77,0
2021-11-16,5803996,6396552,774408,69.62,76.73,9.29,0,"1607038",1771727,"184390","66",62.78,69.21,7.2,0,"908718","1014709","82986","31",64.08,71.55,5.85,0,"1239980",1392473,"262557","100",76.13,85.5,16.12,0.01,"1731670",1874990,"205833","46",76.83,83.19,9.13,0,"316590","342653","38642","<10",66.49,71.96,8.12,0
2021-11-17,5811160,6406792,804853,69.7,76.85,9.65,0,"1609396",1774785,"193465","66",62.87,69.33,7.56,0,"910406","1016479","86674","31",64.19,71.67,6.11,0,"1240976",1395193,"271157","101",76.19,85.66,16.65,0.01,"1733308",1877297,"213472","46",76.9,83.29,9.47,0,"317074","343038","40085","<10",66.59,72.05,8.42,0
2021-11-18,5818260,6417389,836706,69.79,76.98,10.04,0,"1611857",1777969,"202706","66",62.97,69.45,7.92,0,"912043","1018136","90607","32",64.31,71.79,6.39,0,"1241925",1398003,"280213","102",76.25,85.84,17.2,0.01,"1734867",1879794,"221561","46",76.97,83.4,9.83,0,"317568","343487","41619","<10",66.7,72.14,8.74,0
2021-11-19,5825293,6429135,871776,69.87,77.12,10.46,0,"1614207",1781415,"213016","68",63.06,69.59,8.32,0,"913681","1020191","94478","32",64.43,71.94,6.66,0,"1242928",1400909,"290355","104",76.31,86.01,17.83,0.01,"1736475",1882614,"230509","46",77.04,83.53,10.23,0,"318002","344006","43418","<10",66.79,72.25,9.12,0
2021-11-20,5829132,6438269,893966,69.92,77.23,10.72,0,"1615544",1784256,"219946","68",63.11,69.7,8.59,0,"914374","1021319","96575","32",64.47,72.01,6.81,0,"1243455",1402950,"296233","106",76.35,86.14,18.19,0.01,"1737489",1885248,"236780","46",77.09,83.65,10.51,0,"318270","344496","44432","<10",66.84,72.35,9.33,0
2021-11-21,5831241,6442786,906994,69.95,77.28,10.88,0,"1616312",1785647,"224247","68",63.14,69.75,8.76,0,"914676","1021741","97352","32",64.5,72.04,6.86,0,"1243764",1404140,"299967","108",76.37,86.21,18.42,0.01,"1738082",1886547,"240453","46",77.12,83.7,10.67,0,"318407","344711","44975","<10",66.87,72.4,9.45,0
2021-11-22,5837627,6453062,941712,70.02,77.4,11.3,0,"1618531",1788676,"234559","68",63.23,69.87,9.16,0,"916051","1023567","101233","32",64.59,72.17,7.14,0,"1244597",1406648,"309913","108",76.42,86.37,19.03,0.01,"1739605",1888975,"249564","47",77.18,83.81,11.07,0,"318843","345196","46443","<10",66.96,72.5,9.75,0
2021-11-23,5842996,6462544,974358,70.09,77.52,11.69,0,"1620339",1791231,"243692","69",63.3,69.97,9.52,0,"917165","1025150","104810","32",64.67,72.28,7.39,0,"1245497",1409221,"320182","108",76.47,86.52,19.66,0.01,"1740830",1891293,"257863","47",77.24,83.91,11.44,0,"319165","345649","47811","<10",67.03,72.59,10.04,0
2021-11-24,5848288,6471110,1000086,70.15,77.62,12,0,"1622158",1793875,"250848","69",63.37,70.08,9.8,0,"918190","1026448","107522","32",64.74,72.38,7.58,0,"1246394",1411229,"327863","108",76.53,86.65,20.13,0.01,"1742093",1893557,"265063","48",77.29,84.01,11.76,0,"319453","346001","48790","<10",67.09,72.67,10.25,0
2021-11-25,5848742,6471621,1001118,70.16,77.63,12.01,0,"1622379",1794196,"251208","69",63.38,70.09,9.81,0,"918248","1026496","107582","32",64.75,72.38,7.59,0,"1246469",1411303,"328147","108",76.53,86.65,20.15,0.01,"1742174",1893615,"265365","49",77.3,84.02,11.77,0,"319472","346011","48816","<10",67.1,72.67,10.25,0
2021-11-26,5856014,6479366,1027963,70.24,77.72,12.33,0,"1624852",1796461,"258744","71",63.47,70.18,10.11,0,"919278","1027416","109728","33",64.82,72.44,7.74,0,"1248023",1413108,"336037","109",76.63,86.76,20.63,0.01,"1743970",1895947,"273203","49",77.38,84.12,12.12,0,"319891","346434","50251","<10",67.18,72.76,10.55,0
2021-11-27,5862866,6485694,1047094,70.32,77.8,12.56,0,"1627417",1798407,"264317","71",63.57,70.25,10.33,0,"920042","1028220","111271","34",64.87,72.5,7.85,0,"1249463",1414325,"340985","109",76.72,86.84,20.94,0.01,"1745730",1898000,"279323","49",77.46,84.21,12.39,0,"320214","346742","51198","<10",67.25,72.82,10.75,0
2021-11-28,5868519,6489605,1058985,70.39,77.84,12.7,0,"1629690",1799631,"268036","72",63.66,70.3,10.47,0,"920410","1028559","112008","34",64.9,72.53,7.9,0,"1250849",1415245,"344307","109",76.8,86.89,21.14,0.01,"1747119",1899221,"282892","49",77.52,84.27,12.55,0,"320451","346949","51742","<10",67.3,72.87,10.87,0
2021-11-29,5879650,6498504,1092931,70.53,77.95,13.11,0,"1633235",1802340,"277914","73",63.8,70.41,10.86,0,"922316","1030203","116360","36",65.03,72.64,8.2,0,"1253803",1417344,"353332","110",76.98,87.02,21.69,0.01,"1749401",1901288,"292113","49",77.62,84.36,12.96,0,"320895","347329","53212","<10",67.39,72.95,11.18,0
2021-11-30,5891383,6508665,1129479,70.67,78.07,13.55,0,"1636660",1805160,"287982","73",63.93,70.52,11.25,0,"924266","1032202","121184","37",65.17,72.78,8.54,0,"1257105",1419790,"363395","111",77.18,87.17,22.31,0.01,"1751940",1903792,"302050","49",77.73,84.47,13.4,0,"321412","347721","54868","<10",67.5,73.03,11.52,0
2021-12-01,5902841,6519490,1168746,70.8,78.2,14.02,0,"1640210",1808269,"299564","73",64.07,70.64,11.7,0,"926324","1034214","125867","38",65.32,72.92,8.88,0,"1259773",1422344,"373721","111",77.35,87.33,22.95,0.01,"1754638",1906395,"312744","50",77.85,84.58,13.88,0,"321896","348268","56850","<10",67.6,73.14,11.94,0
