"DATE","CITY_COUNT_FULLY_CUMULATIVE","CITY_COUNT_1PLUS_CUMULATIVE","CITY_COUNT_ADDITIONAL_CUMULATIVE","CITY_COUNT_BIVALENT_ADDITIONAL_CUMULATIVE","CITY_PERC_FULLY","CITY_PERC_1PLUS","CITY_PERC_ADDITIONAL","CITY_PERC_BIVALENT_ADDITIONAL","COUNT_FULLY_CUMULATIVE_AIAN","COUNT_1PLUS_CUMULATIVE_AIAN","COUNT_ADDITIONAL_CUMULATIVE_AIAN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_AIAN","PERC_FULLY_AIAN","PERC_1PLUS_AIAN","PERC_ADDITIONAL_AIAN","PERC_BIVALENT_ADDITIONAL_AIAN","COUNT_FULLY_CUMULATIVE_ASIAN_NHPI","COUNT_1PLUS_CUMULATIVE_ASIAN_NHPI","COUNT_ADDITIONAL_CUMULATIVE_ASIAN_NHPI","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_ASIAN_NHPI","PERC_FULLY_ASIAN_NHPI","PERC_1PLUS_ASIAN_NHPI","PERC_ADDITIONAL_ASIAN_NHPI","PERC_BIVALENT_ADDITIONAL_ASIAN_NHPI","COUNT_FULLY_CUMULATIVE_BLACK","COUNT_1PLUS_CUMULATIVE_BLACK","COUNT_ADDITIONAL_CUMULATIVE_BLACK","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_BLACK","PERC_FULLY_BLACK","PERC_1PLUS_BLACK","PERC_ADDITIONAL_BLACK","PERC_BIVALENT_ADDITIONAL_BLACK","COUNT_FULLY_CUMULATIVE_HISP_LATINO","COUNT_1PLUS_CUMULATIVE_HISP_LATINO","COUNT_ADDITIONAL_CUMULATIVE_HISP_LATINO","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_HISP_LATINO","PERC_FULLY_HISP_LATINO","PERC_1PLUS_HISP_LATINO","PERC_ADDITIONAL_HISP_LATINO","PERC_BIVALENT_ADDITIONAL_HISP_LATINO","COUNT_FULLY_CUMULATIVE_WHITE","COUNT_1PLUS_CUMULATIVE_WHITE","COUNT_ADDITIONAL_CUMULATIVE_WHITE","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_WHITE","PERC_FULLY_WHITE","PERC_1PLUS_WHITE","PERC_ADDITIONAL_WHITE","PERC_BIVALENT_ADDITIONAL_WHITE","COUNT_FULLY_CUMULATIVE_OTHER","COUNT_1PLUS_CUMULATIVE_OTHER","COUNT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_OTHER","COUNT_FULLY_CUMULATIVE_UNKNOWN","COUNT_1PLUS_CUMULATIVE_UNKNOWN","COUNT_ADDITIONAL_CUMULATIVE_UNKNOWN","COUNT_BIVALENT_ADDITIONAL_CUMULATIVE_UNKNOWN"
2022-07-21,6605850,7359000,3302424,950,79.24,88.27,39.61,0.01,"22833","25084","12755","<10",121.04,132.97,67.62,0.03,"1219193",1334710,"771400","115",98.83,108.19,62.53,0.01,"1126090",1235946,"503440","147",61.67,67.69,27.57,0.01,"1805958",2053971,"716447","213",74.52,84.75,29.56,0.01,"1722429",1872795,"1089024","320",64.22,69.83,40.61,0.01,"343063","406453","99686","45","366284","430041","109672","104"
2022-07-22,6607075,7360432,3304023,953,79.25,88.29,39.63,0.01,"22835","25087","12760","<10",121.05,132.99,67.64,0.03,"1219381",1335031,"771720","115",98.84,108.22,62.56,0.01,"1126333",1236173,"503771","149",61.69,67.7,27.59,0.01,"1806173",2054276,"716894","214",74.52,84.76,29.58,0.01,"1722871",1873190,"1089366","320",64.24,69.84,40.62,0.01,"343109","406517","99752","45","366373","430158","109760","104"
2022-07-23,6608021,7361334,3305050,957,79.26,88.3,39.64,0.01,"22837","25089","12762","<10",121.06,133,67.65,0.03,"1219599",1335350,"772104","118",98.86,108.24,62.59,0.01,"1126461",1236290,"503935","149",61.7,67.71,27.6,0.01,"1806287",2054439,"717067","215",74.53,84.77,29.59,0.01,"1723291",1873406,"1089594","320",64.25,69.85,40.63,0.01,"343139","406545","99806","45","366407","430215","109782","104"
2022-07-24,6608625,7361783,3305585,957,79.27,88.3,39.65,0.01,"22837","25089","12762","<10",121.06,133,67.65,0.03,"1219737",1335498,"772306","118",98.87,108.26,62.6,0.01,"1126525",1236337,"504021","149",61.7,67.71,27.6,0.01,"1806347",2054512,"717155","215",74.53,84.77,29.59,0.01,"1723599",1873545,"1089733","320",64.27,69.86,40.63,0.01,"343159","406566","99818","45","366421","430236","109790","104"
2022-07-25,6609356,7363002,3306877,960,79.28,88.32,39.67,0.01,"22838","25092","12766","<10",121.07,133.02,67.67,0.03,"1219836",1335716,"772532","118",98.88,108.27,62.62,0.01,"1126677",1236529,"504287","149",61.71,67.72,27.62,0.01,"1806518",2054838,"717552","215",74.54,84.78,29.61,0.01,"1723830",1873838,"1090036","322",64.27,69.87,40.64,0.01,"343193","406625","99853","46","366464","430364","109851","104"
2022-07-26,6610206,7364230,3308386,960,79.29,88.33,39.68,0.01,"22839","25095","12774","<10",121.07,133.03,67.72,0.03,"1219967",1335948,"772841","118",98.89,108.29,62.65,0.01,"1126866",1236732,"504601","149",61.72,67.73,27.64,0.01,"1806731",2055184,"718018","215",74.55,84.8,29.63,0.01,"1724055",1874112,"1090334","322",64.28,69.88,40.65,0.01,"343226","406671","99904","46","366522","430488","109914","104"
2022-07-27,6611236,7365552,3309802,964,79.3,88.35,39.7,0.01,"22848","25102","12778","<10",121.12,133.07,67.74,0.03,"1220112",1336208,"773096","118",98.9,108.31,62.67,0.01,"1127082",1236942,"504926","150",61.73,67.75,27.65,0.01,"1806936",2055523,"718427","217",74.56,84.81,29.64,0.01,"1724407",1874450,"1090633","322",64.3,69.89,40.67,0.01,"343266","406727","99975","46","366585","430600","109967","105"
2022-07-28,6612394,7366894,3311228,965,79.32,88.37,39.72,0.01,"22854","25104","12780","<10",121.15,133.08,67.75,0.03,"1220253",1336406,"773329","118",98.91,108.33,62.69,0.01,"1127341",1237184,"505246","150",61.74,67.76,27.67,0.01,"1807197",2055854,"718889","218",74.57,84.83,29.66,0.01,"1724769",1874850,"1090927","322",64.31,69.91,40.68,0.01,"343319","406779","100033","46","366661","430717","110024","105"
2022-07-29,6613475,7368248,3312612,965,79.33,88.38,39.73,0.01,"22854","25105","12787","<10",121.15,133.08,67.79,0.03,"1220423",1336704,"773587","118",98.93,108.35,62.71,0.01,"1127530",1237412,"505571","150",61.75,67.77,27.69,0.01,"1807451",2056164,"719288","218",74.58,84.84,29.68,0.01,"1725161",1875209,"1091217","322",64.32,69.92,40.69,0.01,"343349","406820","100075","46","366707","430834","110087","105"
2022-07-30,6614066,7368972,3313417,966,79.34,88.39,39.74,0.01,"22855","25110","12789","<10",121.16,133.11,67.8,0.03,"1220563",1336943,"773880","118",98.94,108.37,62.73,0.01,"1127640",1237502,"505724","151",61.76,67.78,27.7,0.01,"1807555",2056313,"719440","218",74.58,84.85,29.68,0.01,"1725345",1875380,"1091382","322",64.33,69.93,40.69,0.01,"343375","406846","100096","46","366733","430878","110106","105"
2022-07-31,6614600,7369387,3313929,966,79.34,88.4,39.75,0.01,"22858","25110","12790","<10",121.17,133.11,67.8,0.03,"1220676",1337047,"774060","118",98.95,108.38,62.75,0.01,"1127714",1237579,"505806","151",61.76,67.78,27.7,0.01,"1807621",2056388,"719543","218",74.58,84.85,29.69,0.01,"1725591",1875493,"1091503","322",64.34,69.93,40.7,0.01,"343395","406866","100109","46","366745","430904","110118","105"
2022-08-01,6615394,7370619,3315303,975,79.35,88.41,39.77,0.01,"22860","25115","12798","<10",121.18,133.14,67.84,0.03,"1220780",1337263,"774343","121",98.96,108.4,62.77,0.01,"1127910",1237797,"506057","152",61.77,67.79,27.72,0.01,"1807834",2056712,"719944","218",74.59,84.86,29.71,0.01,"1725791",1875794,"1091810","326",64.35,69.94,40.71,0.01,"343429","406923","100160","46","366790","431015","110191","106"
2022-08-02,6616195,7371850,3316682,978,79.36,88.43,39.78,0.01,"22865","25118","12805","<10",121.21,133.15,67.88,0.03,"1220895",1337467,"774598","122",98.97,108.42,62.79,0.01,"1128125",1238042,"506328","152",61.79,67.81,27.73,0.01,"1808043",2057069,"720395","218",74.6,84.88,29.72,0.01,"1725953",1876067,"1092062","328",64.35,69.95,40.72,0.01,"343466","406966","100230","46","366848","431121","110264","106"
2022-08-03,6617108,7373089,3318017,980,79.37,88.44,39.8,0.01,"22865","25123","12810","<10",121.21,133.18,67.91,0.03,"1221004",1337665,"774833","124",98.98,108.43,62.81,0.01,"1128344",1238255,"506603","152",61.8,67.82,27.75,0.01,"1808251",2057386,"720826","218",74.61,84.89,29.74,0.01,"1726234",1876383,"1092334","328",64.36,69.96,40.73,0.01,"343510","407026","100288","46","366900","431251","110323","106"
2022-08-04,6618070,7374311,3319310,982,79.38,88.45,39.82,0.01,"22867","25128","12813","<10",121.22,133.21,67.92,0.03,"1221124",1337878,"775055","124",98.99,108.45,62.83,0.01,"1128555",1238443,"506906","152",61.81,67.83,27.76,0.01,"1808456",2057707,"721255","220",74.62,84.9,29.76,0.01,"1726532",1876681,"1092562","328",64.38,69.97,40.74,0.01,"343565","407102","100337","46","366971","431372","110382","106"
2022-08-05,6619061,7375582,3320655,982,79.4,88.47,39.83,0.01,"22872","25134","12820","<10",121.25,133.24,67.96,0.03,"1221281",1338147,"775360","124",99,108.47,62.85,0.01,"1128779",1238691,"507191","152",61.82,67.84,27.78,0.01,"1808648",2057978,"721633","220",74.63,84.91,29.78,0.01,"1726840",1876998,"1092840","328",64.39,69.99,40.75,0.01,"343611","407149","100375","46","367030","431485","110436","106"
2022-08-06,6619743,7376287,3321425,982,79.4,88.48,39.84,0.01,"22872","25138","12826","<10",121.25,133.26,67.99,0.03,"1221450",1338338,"775635","124",99.01,108.49,62.87,0.01,"1128912",1238805,"507329","152",61.83,67.85,27.79,0.01,"1808769",2058111,"721807","220",74.63,84.92,29.78,0.01,"1727054",1877182,"1092977","328",64.39,69.99,40.75,0.01,"343628","407178","100396","46","367058","431535","110455","106"
2022-08-07,6620172,7376663,3321868,983,79.41,88.48,39.85,0.01,"22872","25139","12827","<10",121.25,133.26,68,0.03,"1221543",1338475,"775812","124",99.02,108.5,62.89,0.01,"1128967",1238858,"507409","152",61.83,67.85,27.79,0.01,"1808823",2058164,"721886","220",74.63,84.92,29.79,0.01,"1727249",1877281,"1093061","329",64.4,70,40.76,0.01,"343648","407187","100404","46","367070","431559","110469","106"
2022-08-08,6621005,7377882,3323160,986,79.42,88.5,39.86,0.01,"22875","25139","12833","<10",121.26,133.26,68.03,0.03,"1221672",1338731,"776083","125",99.03,108.52,62.91,0.01,"1129180",1239070,"507701","153",61.84,67.86,27.81,0.01,"1809025",2058496,"722245","220",74.64,84.94,29.8,0.01,"1727442",1877548,"1093317","330",64.41,70.01,40.77,0.01,"343683","407232","100446","46","367128","431666","110535","106"
2022-08-09,6621791,7379065,3324395,988,79.43,88.51,39.88,0.01,"22878","25141","12838","<10",121.28,133.28,68.06,0.03,"1221783",1338939,"776295","125",99.04,108.54,62.93,0.01,"1129382",1239313,"507989","155",61.86,67.88,27.82,0.01,"1809245",2058824,"722654","220",74.65,84.95,29.82,0.01,"1727616",1877820,"1093554","330",64.42,70.02,40.77,0.01,"343709","407267","100478","46","367178","431761","110587","106"
2022-08-10,6622748,7380312,3325687,990,79.44,88.53,39.89,0.01,"22882","25144","12847","<10",121.3,133.29,68.1,0.03,"1221901",1339139,"776545","125",99.05,108.55,62.95,0.01,"1129613",1239549,"508280","155",61.87,67.89,27.84,0.01,"1809493",2059147,"723046","220",74.66,84.96,29.83,0.01,"1727865",1878128,"1093800","330",64.43,70.03,40.78,0.01,"343743","407322","100522","46","367251","431883","110647","108"
2022-08-11,6623665,7381646,3326922,992,79.45,88.54,39.91,0.01,"22884","25151","12850","<10",121.31,133.33,68.12,0.03,"1222001",1339367,"776755","125",99.06,108.57,62.96,0.01,"1129825",1239779,"508552","155",61.88,67.9,27.85,0.01,"1809728",2059511,"723468","221",74.67,84.98,29.85,0.01,"1728119",1878443,"1094040","330",64.43,70.04,40.79,0.01,"343787","407392","100564","46","367321","432003","110693","109"
2022-08-12,6624581,7382945,3328211,994,79.46,88.56,39.92,0.01,"22888","25156","12855","<10",121.33,133.35,68.15,0.03,"1222163",1339669,"777025","125",99.07,108.59,62.99,0.01,"1130036",1239981,"508797","155",61.89,67.91,27.87,0.01,"1809925",2059823,"723894","221",74.68,84.99,29.87,0.01,"1728357",1878742,"1094280","332",64.44,70.05,40.8,0.01,"343829","407441","100610","46","367383","432133","110750","109"
2022-08-13,6625282,7383698,3329006,994,79.47,88.57,39.93,0.01,"22888","25158","12856","<10",121.33,133.37,68.15,0.03,"1222341",1339927,"777331","125",99.08,108.62,63.01,0.01,"1130155",1240101,"508938","155",61.9,67.92,27.87,0.01,"1810052",2059978,"724068","221",74.68,85,29.88,0.01,"1728590",1878892,"1094412","332",64.45,70.06,40.81,0.01,"343850","407467","100628","46","367406","432175","110773","109"
2022-08-14,6625729,7384161,3329434,995,79.48,88.57,39.94,0.01,"22888","25162","12858","<10",121.33,133.39,68.16,0.03,"1222446",1340056,"777492","125",99.09,108.63,63.02,0.01,"1130211",1240186,"509002","155",61.9,67.92,27.88,0.01,"1810112",2060070,"724140","221",74.69,85,29.88,0.01,"1728794",1879003,"1094520","333",64.46,70.06,40.81,0.01,"343865","407486","100639","46","367413","432198","110783","109"
2022-08-15,6626667,7385380,3330770,998,79.49,88.59,39.95,0.01,"22890","25162","12863","<10",121.34,133.39,68.19,0.03,"1222599",1340267,"777770","125",99.1,108.64,63.05,0.01,"1130462",1240406,"509282","157",61.91,67.94,27.89,0.01,"1810359",2060438,"724568","221",74.7,85.02,29.9,0.01,"1728972",1879244,"1094765","334",64.47,70.07,40.82,0.01,"343907","407564","100687","46","367478","432299","110835","109"
2022-08-16,6627424,7386717,3332181,999,79.5,88.6,39.97,0.01,"22892","25164","12869","<10",121.35,133.4,68.22,0.03,"1222695",1340527,"778058","125",99.11,108.66,63.07,0.01,"1130658",1240651,"509608","158",61.93,67.95,27.91,0.01,"1810573",2060799,"725019","221",74.71,85.03,29.92,0.01,"1729132",1879540,"1095012","334",64.47,70.08,40.83,0.01,"343937","407617","100715","46","367537","432419","110900","109"
2022-08-17,6628194,7387950,3333427,1003,79.51,88.62,39.98,0.01,"22897","25167","12871","<10",121.38,133.41,68.23,0.03,"1222800",1340755,"778329","125",99.12,108.68,63.09,0.01,"1130823",1240890,"509858","159",61.93,67.96,27.92,0.01,"1810789",2061124,"725428","223",74.72,85.04,29.93,0.01,"1729337",1879834,"1095228","334",64.48,70.09,40.84,0.01,"343968","407663","100755","46","367580","432517","110958","110"
2022-08-18,6628960,7389124,3334696,1005,79.51,88.63,40,0.01,"22900","25169","12875","<10",121.4,133.42,68.25,0.03,"1222897",1340992,"778572","125",99.13,108.7,63.11,0.01,"1131014",1241113,"510115","159",61.94,67.97,27.94,0.01,"1810994",2061434,"725855","223",74.72,85.06,29.95,0.01,"1729523",1880079,"1095470","335",64.49,70.1,40.85,0.01,"344004","407718","100807","46","367628","432619","111002","111"
2022-08-19,6629735,7390363,3335872,1014,79.52,88.65,40.01,0.01,"22901","25171","12878","<10",121.4,133.43,68.27,0.03,"1223033",1341279,"778854","125",99.14,108.73,63.13,0.01,"1131211",1241337,"510372","162",61.96,67.99,27.95,0.01,"1811174",2061758,"726190","225",74.73,85.07,29.96,0.01,"1729692",1880326,"1095693","336",64.49,70.11,40.85,0.01,"344043","407777","100841","46","367681","432715","111044","114"
2022-08-20,6630146,7390971,3336537,1016,79.53,88.65,40.02,0.01,"22903","25172","12880","<10",121.41,133.44,68.28,0.03,"1223164",1341512,"779117","126",99.15,108.74,63.16,0.01,"1131284",1241432,"510485","162",61.96,67.99,27.96,0.01,"1811260",2061867,"726337","225",74.73,85.07,29.97,0.01,"1729781",1880446,"1095795","336",64.5,70.11,40.86,0.01,"344055","407794","100859","47","367699","432748","111064","114"
2022-08-21,6630371,7391348,3336947,1018,79.53,88.66,40.03,0.01,"22903","25172","12881","<10",121.41,133.44,68.28,0.03,"1223225",1341673,"779277","126",99.16,108.76,63.17,0.01,"1131343",1241491,"510542","162",61.96,68,27.96,0.01,"1811292",2061929,"726402","225",74.74,85.08,29.97,0.01,"1729842",1880508,"1095901","338",64.5,70.12,40.86,0.01,"344064","407803","100868","47","367702","432772","111076","114"
2022-08-22,6631151,7392563,3338218,1026,79.54,88.67,40.04,0.01,"22907","25176","12886","<10",121.43,133.46,68.31,0.03,"1223326",1341958,"779574","126",99.16,108.78,63.19,0.01,"1131551",1241704,"510774","162",61.97,68.01,27.97,0.01,"1811485",2062207,"726762","228",74.74,85.09,29.99,0.01,"1730026",1880771,"1096178","340",64.51,70.13,40.87,0.01,"344103","407844","100920","48","367753","432903","111124","116"
2022-08-23,6632068,7393834,3339619,1031,79.55,88.69,40.06,0.01,"22907","25178","12890","<10",121.43,133.47,68.33,0.03,"1223468",1342232,"779887","126",99.18,108.8,63.22,0.01,"1131773",1241938,"511048","162",61.99,68.02,27.99,0.01,"1811744",2062531,"727201","231",74.75,85.1,30.01,0.01,"1730224",1881036,"1096456","341",64.51,70.14,40.88,0.01,"344145","407907","100967","48","367807","433012","111170","117"
2022-08-24,6632890,7395125,3340937,1034,79.56,88.7,40.07,0.01,"22912","25182","12896","<10",121.46,133.49,68.36,0.03,"1223566",1342534,"780164","126",99.18,108.83,63.24,0.01,"1131979",1242182,"511335","162",62,68.03,28.01,0.01,"1811964",2062841,"727594","232",74.76,85.12,30.02,0.01,"1730425",1881310,"1096723","342",64.52,70.15,40.89,0.01,"344176","407957","101008","48","367868","433119","111217","118"
2022-08-25,6633744,7396370,3342112,1037,79.57,88.72,40.09,0.01,"22916","25185","12897","<10",121.48,133.51,68.37,0.03,"1223682",1342796,"780419","126",99.19,108.85,63.26,0.01,"1132178",1242395,"511579","162",62.01,68.04,28.02,0.01,"1812193",2063169,"727962","233",74.77,85.13,30.04,0.01,"1730635",1881592,"1096935","343",64.53,70.16,40.9,0.01,"344208","408010","101050","49","367932","433223","111270","118"
2022-08-26,6634542,7397573,3343305,1038,79.58,88.73,40.1,0.01,"22918","25189","12897","<10",121.49,133.53,68.37,0.03,"1223812",1343088,"780702","126",99.2,108.87,63.28,0.01,"1132352",1242563,"511820","163",62.02,68.05,28.03,0.01,"1812408",2063502,"728344","233",74.78,85.14,30.05,0.01,"1730811",1881832,"1097135","343",64.53,70.17,40.91,0.01,"344249","408068","101089","49","367992","433331","111318","118"
2022-08-27,6634983,7398232,3344005,1042,79.59,88.74,40.11,0.01,"22920","25190","12897","<10",121.5,133.53,68.37,0.03,"1223932",1343380,"780990","129",99.21,108.9,63.31,0.01,"1132444",1242643,"511945","163",62.02,68.06,28.04,0.01,"1812508",2063646,"728502","233",74.79,85.15,30.06,0.01,"1730901",1881913,"1097236","344",64.54,70.17,40.91,0.01,"344262","408086","101102","49","368016","433374","111333","118"
2022-08-28,6635217,7398601,3344470,1042,79.59,88.75,40.12,0.01,"22921","25192","12898","<10",121.51,133.55,68.37,0.03,"1223998",1343522,"781226","129",99.22,108.91,63.33,0.01,"1132493",1242694,"511993","163",62.03,68.06,28.04,0.01,"1812544",2063705,"728573","233",74.79,85.15,30.06,0.01,"1730962",1881973,"1097318","344",64.54,70.17,40.91,0.01,"344265","408103","101116","49","368034","433412","111346","118"
2022-08-29,6636044,7399852,3345718,1045,79.6,88.76,40.13,0.01,"22924","25196","12900","<10",121.52,133.57,68.38,0.03,"1224125",1343784,"781571","130",99.23,108.93,63.35,0.01,"1132703",1242952,"512207","163",62.04,68.08,28.05,0.01,"1812757",2064010,"728950","234",74.8,85.16,30.08,0.01,"1731147",1882233,"1097548","344",64.55,70.18,40.92,0.01,"344291","408156","101150","49","368097","433521","111392","119"
2022-08-30,6636787,7401097,3347006,1052,79.61,88.78,40.15,0.01,"22927","25198","12902","<10",121.54,133.58,68.39,0.03,"1224224",1344048,"781888","132",99.24,108.95,63.38,0.01,"1132882",1243182,"512439","164",62.05,68.09,28.07,0.01,"1812980",2064324,"729334","235",74.81,85.18,30.09,0.01,"1731307",1882483,"1097828","346",64.55,70.19,40.93,0.01,"344315","408220","101184","49","368152","433642","111431","120"
2022-08-31,6637585,7402251,3348143,1056,79.62,88.79,40.16,0.01,"22928","25200","12906","<10",121.54,133.59,68.42,0.03,"1224334",1344259,"782129","132",99.25,108.97,63.4,0.01,"1133072",1243389,"512657","165",62.06,68.1,28.08,0.01,"1813205",2064644,"729697","236",74.81,85.19,30.11,0.01,"1731484",1882741,"1098043","346",64.56,70.2,40.94,0.01,"344348","408259","101237","49","368214","433759","111474","122"
2022-09-01,6638357,7403334,3348974,1126,79.63,88.8,40.17,0.01,"22931","25201","12909","<10",121.56,133.59,68.43,0.04,"1224424",1344447,"782294","139",99.25,108.98,63.41,0.01,"1133260",1243594,"512809","169",62.07,68.11,28.09,0.01,"1813409",2064929,"729988","248",74.82,85.2,30.12,0.01,"1731667",1882987,"1098201","385",64.57,70.21,40.95,0.01,"344389","408316","101265","49","368277","433860","111508","129"
2022-09-02,6639082,7404364,3349568,1233,79.64,88.82,40.18,0.01,"22934","25204","12910","<10",121.58,133.61,68.44,0.04,"1224555",1344665,"782471","153",99.26,109,63.43,0.01,"1133422",1243797,"512903","177",62.08,68.12,28.09,0.01,"1813599",2065199,"730169","265",74.83,85.21,30.13,0.01,"1731837",1883185,"1098307","443",64.57,70.22,40.95,0.02,"344412","408362","101277","52","368323","433952","111531","135"
2022-09-03,6639446,7404898,3349937,1660,79.64,88.82,40.18,0.02,"22934","25206","12910","10",121.58,133.62,68.44,0.05,"1224660",1344889,"782694","241",99.27,109.02,63.45,0.02,"1133495",1243864,"512936","207",62.08,68.13,28.09,0.01,"1813671",2065314,"730235","304",74.83,85.22,30.13,0.01,"1731919",1883270,"1098342","702",64.58,70.22,40.95,0.03,"344425","408374","101287","60","368342","433981","111533","136"
2022-09-04,6639654,7405186,3350131,2125,79.64,88.83,40.18,0.03,"22934","25206","12910","14",121.58,133.62,68.44,0.07,"1224715",1345003,"782823","313",99.28,109.03,63.46,0.03,"1133543",1243893,"512943","234",62.08,68.13,28.09,0.01,"1813707",2065361,"730256","343",74.84,85.22,30.13,0.01,"1731977",1883344,"1098375","1020",64.58,70.22,40.95,0.04,"344428","408384","101290","64","368350","433995","111534","137"
2022-09-05,6639731,7405284,3350178,2145,79.64,88.83,40.19,0.03,"22934","25207","12910","14",121.58,133.62,68.44,0.07,"1224727",1345023,"782851","314",99.28,109.03,63.46,0.03,"1133549",1243903,"512944","234",62.08,68.13,28.09,0.01,"1813717",2065384,"730261","348",74.84,85.22,30.13,0.01,"1732013",1883366,"1098384","1033",64.58,70.22,40.95,0.04,"344434","408394","101293","65","368357","434007","111535","137"
2022-09-06,6640689,7406419,3350821,3549,79.65,88.84,40.19,0.04,"22936","25209","12911","20",121.59,133.64,68.44,0.11,"1224858",1345207,"783036","551",99.29,109.04,63.47,0.04,"1133771",1244119,"513024","329",62.1,68.14,28.1,0.02,"1813986",2065661,"730417","479",74.85,85.23,30.14,0.02,"1732250",1883654,"1098574","1925",64.59,70.23,40.96,0.07,"344470","408445","101307","93","368418","434124","111552","152"
2022-09-07,6641709,7407712,3351307,9915,79.67,88.86,40.2,0.12,"22940","25210","12913","54",121.61,133.64,68.45,0.29,"1224993",1345437,"783133","1608",99.3,109.06,63.48,0.13,"1133962",1244340,"513114","748",62.11,68.15,28.1,0.04,"1814210",2065956,"730569","1131",74.86,85.24,30.14,0.05,"1732619",1884021,"1098688","5946",64.6,70.25,40.97,0.22,"344506","408492","101323","143","368479","434256","111567","285"
2022-09-08,6642644,7408989,3351572,17485,79.68,88.87,40.2,0.21,"22943","25211","12913","75",121.62,133.65,68.45,0.4,"1225143",1345625,"783175","2785",99.31,109.08,63.48,0.23,"1134120",1244502,"513172","1254",62.11,68.16,28.11,0.07,"1814390",2066236,"730658","1863",74.86,85.26,30.15,0.08,"1732995",1884456,"1098737","10803",64.62,70.26,40.97,0.4,"344521","408542","101329","244","368532","434417","111588","461"
2022-09-09,6643858,7410359,3351867,27452,79.69,88.89,40.21,0.33,"22946","25214","12913","127",121.64,133.66,68.45,0.67,"1225362",1345896,"783251","4429",99.33,109.1,63.49,0.36,"1134305",1244666,"513222","1902",62.12,68.17,28.11,0.1,"1814599",2066516,"730739","2877",74.87,85.27,30.15,0.12,"1733489",1884881,"1098807","17059",64.63,70.28,40.97,0.64,"344553","408595","101340","369","368604","434591","111595","689"
2022-09-10,6644553,7411115,3352136,33050,79.7,88.9,40.21,0.4,"22948","25215","12914","144",121.65,133.67,68.46,0.76,"1225529",1346118,"783401","5508",99.34,109.12,63.5,0.45,"1134394",1244754,"513238","2332",62.13,68.17,28.11,0.13,"1814712",2066648,"730789","3507",74.88,85.27,30.15,0.14,"1733770",1885086,"1098848","20283",64.65,70.29,40.97,0.76,"344573","408622","101343","453","368627","434672","111603","823"
2022-09-11,6644952,7411525,3352229,37145,79.71,88.9,40.21,0.45,"22949","25216","12914","166",121.66,133.67,68.46,0.88,"1225634",1346252,"783455","6290",99.35,109.13,63.51,0.51,"1134446",1244800,"513246","2607",62.13,68.18,28.11,0.14,"1814759",2066716,"730803","3923",74.88,85.27,30.15,0.16,"1733944",1885198,"1098864","22774",64.65,70.29,40.97,0.85,"344581","408637","101343","505","368639","434706","111604","880"
